URL_ID,URL
url299,https://www.cnn.com/2024/07/02/media/biden-interview-abc-george-stephanopoulos/index.html
url300,https://www.cnn.com/2024/07/02/media/biden-interview-abc-george-stephanopoulos/index.html
url301,https://www.cnn.com/2024/07/01/media/redbox-bankruptcy/index.html
url302,https://www.cnn.com/2024/07/01/media/redbox-bankruptcy/index.html
url303,https://www.cnn.com/2024/07/01/media/hunter-biden-sues-fox-news/index.html
url304,https://www.cnn.com/2024/07/01/media/hunter-biden-sues-fox-news/index.html
url305,https://www.cnn.com/2024/04/24/tech/nokia-moon-4g-network-nasa-spc/index.html
url306,https://www.cnn.com/2024/04/24/tech/nokia-moon-4g-network-nasa-spc/index.html
url307,https://www.cnn.com/2024/04/23/cars/electric-vehicle-sales-forecast-iea/index.html
url308,https://www.cnn.com/2024/03/01/tech/aiscout-app-soccer-scouting-spc-intl/index.html
url309,https://www.cnn.com/2024/07/26/economy/us-pce-inflation-consumer-spending-june/index.html
url310,https://www.cnn.com/2024/07/26/investing/man-group-robyn-grew-ai/index.html
url311,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html
url312,https://www.cnn.com/2024/07/25/tech/openai-artificial-intelligence-ai-search-engine/index.html
url313,https://www.cnn.com/2024/07/25/tech/openai-artificial-intelligence-ai-search-engine/index.html
url314,https://www.cnn.com/2024/07/25/tech/kamala-harris-tech-industry-support/index.html
url315,https://www.cnn.com/2024/07/25/tech/kamala-harris-tech-industry-support/index.html
url316,https://www.cnn.com/2024/07/25/tech/elon-musk-daughter-vivian-jenna-wilson-criticizes-posts/index.html
url317,https://www.cnn.com/2024/07/25/tech/elon-musk-daughter-vivian-jenna-wilson-criticizes-posts/index.html
url318,https://www.cnn.com/2024/07/25/tech/grindr-olympics-village-restrictions/index.html
url319,https://www.cnn.com/2024/07/25/tech/grindr-olympics-village-restrictions/index.html
url320,https://www.cnn.com/2024/07/25/tech/meta-non-consensual-deepfake-porn-oversight-board/index.html
url321,https://www.cnn.com/2024/07/25/tech/meta-non-consensual-deepfake-porn-oversight-board/index.html
url322,https://www.cnn.com/2024/07/25/tech/non-consensual-deepfake-pornography-callout/index.html
url323,https://www.cnn.com/2024/07/25/tech/non-consensual-deepfake-pornography-callout/index.html
url324,https://www.cnn.com/2024/07/25/tech/abu-dhabi-climate-tech-hnk-spc/index.html
url325,https://www.cnn.com/2024/07/25/tech/abu-dhabi-climate-tech-hnk-spc/index.html
url326,https://www.cnn.com/2024/07/23/tech/trump-taiwan-tsmc-chips-industry-hnk-intl/index.html
url327,https://www.cnn.com/2024/07/23/tech/trump-taiwan-tsmc-chips-industry-hnk-intl/index.html
url328,https://www.cnn.com/2024/07/18/tech/att-cyberattacks-data-privacy-laws/index.html
url329,https://www.cnn.com/2024/07/18/tech/att-cyberattacks-data-privacy-laws/index.html
url330,https://www.cnn.com/2024/07/17/tech/amazon-warehouses-prime-day-injuries-senate/index.html
url331,https://www.cnn.com/2024/07/17/tech/amazon-warehouses-prime-day-injuries-senate/index.html
url332,https://www.cnn.com/2024/07/17/tech/social-media-trump-assassination/index.html
url333,https://www.cnn.com/2024/07/17/tech/social-media-trump-assassination/index.html
url334,https://www.cnn.com/2024/07/11/tech/apple-pay-europe-mobile-wallets/index.html
url335,https://www.cnn.com/2024/07/11/tech/apple-pay-europe-mobile-wallets/index.html
url336,https://www.cnn.com/2024/07/10/tech/samsung-z-fold-flip-6/index.html
url337,https://www.cnn.com/2024/07/10/tech/samsung-z-fold-flip-6/index.html
url338,https://www.cnn.com/2024/07/10/tech/microsoft-openai-board-observer-seat/index.html
url339,https://www.cnn.com/2024/07/10/tech/microsoft-openai-board-observer-seat/index.html
url340,https://www.cnn.com/2024/07/26/investing/man-group-robyn-grew-ai/index.html
url341,https://www.cnn.com/2024/07/26/investing/man-group-robyn-grew-ai/index.html
url342,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html
url343,https://www.cnn.com/2024/07/26/business/lvmh-luxury-firms-china-slowdown/index.html
url344,https://www.cnn.com/2024/07/26/business/trump-crypto-bitcoin/index.html
url345,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html
url346,https://www.cnn.com/2024/07/26/economy/olympics-economics-paris-2024/index.html
url347,https://www.cnn.com/2024/07/26/business/lvmh-luxury-firms-china-slowdown/index.html
url348,https://www.cnn.com/2024/07/26/business/lvmh-luxury-firms-china-slowdown/index.html
url349,https://www.cnn.com/2024/07/18/health/dr-sanjay-gupta-analysis-trump/index.html
url350,https://www.cnn.com/2024/07/18/health/dr-sanjay-gupta-analysis-trump/index.html
url351,https://www.cnn.com/2024/07/18/health/womens-health-state-rankings-commonwealth-fund/index.html
url352,https://www.cnn.com/2024/07/18/health/womens-health-state-rankings-commonwealth-fund/index.html
url353,https://www.cnn.com/2024/07/16/health/bird-flu-cases-extreme-heat/index.html
url354,https://www.cnn.com/2024/07/16/health/bird-flu-cases-extreme-heat/index.html
url355,https://www.cnn.com/2024/07/16/health/988-suicide-lifeline-numbers/index.html
url356,https://www.cnn.com/2024/07/16/health/988-suicide-lifeline-numbers/index.html
url357,https://www.cnn.com/2024/07/15/health/malaria-vaccine-children-ivory-coast-intl-scli/index.html
url358,https://www.cnn.com/2024/07/15/health/malaria-vaccine-children-ivory-coast-intl-scli/index.html
url359,https://www.cnn.com/2024/07/17/health/long-covid-risk/index.html
url360,https://www.cnn.com/2024/07/17/health/long-covid-risk/index.html
url361,https://www.cnn.com/2024/07/25/health/americans-guns-protection-self-defense/index.html
url362,https://www.cnn.com/2024/07/25/health/infant-mortality-increase-2022-cdc/index.html
url363,https://www.cnn.com/2024/07/24/health/covid-19-water-polo-players-paris-olympics/index.html
url364,https://www.cnn.com/2024/07/24/health/lenacapavir-preventing-hiv-in-phase-3-study/index.html
url365,https://www.cnn.com/2024/07/24/health/blood-culture-vial-shortage/index.html
url366,https://www.cnn.com/2024/07/26/health/childless-adults-pew-research-wellness/index.html
url367,https://www.cnn.com/2024/07/26/health/childless-adults-pew-research-wellness/index.html
url368,https://www.cnn.com/2024/07/25/health/barbie-movie-gynecologist-influence-wellness/index.html
url369,https://www.cnn.com/2024/07/25/health/barbie-movie-gynecologist-influence-wellness/index.html
url370,https://www.cnn.com/2024/07/15/science/ancient-shark-fossil-ptychodus-great-white/index.html
url371,https://www.cnn.com/2024/07/15/science/ancient-shark-fossil-ptychodus-great-white/index.html
url372,https://www.cnn.com/2024/07/17/science/fireball-sighting-sonic-boom-nyc-nj/index.html
url373,https://www.cnn.com/2024/07/17/science/fireball-sighting-sonic-boom-nyc-nj/index.html
url374,https://www.cnn.com/2024/06/21/science/strawberry-full-moon-june-scn/index.html
url375,https://www.cnn.com/2024/06/21/science/strawberry-full-moon-june-scn/index.html
url376,https://www.cnn.com/2024/06/13/science/new-piranha-pacu-species-sauron-amazon-scn/index.html
url377,https://www.cnn.com/2024/06/13/science/new-piranha-pacu-species-sauron-amazon-scn/index.html
url378,https://www.cnn.com/2024/07/23/health/brain-care-score-depression-risk-wellness/index.html
url379,https://www.cnn.com/2024/07/23/health/brain-care-score-depression-risk-wellness/index.html
url380,https://www.cnn.com/2024/07/23/health/bowel-movement-frequency-gut-microbiome-wellness/index.html
url381,https://www.cnn.com/2024/07/22/health/marijuana-pregnancy-risk-wellness/index.html
url382,https://www.cnn.com/2024/07/21/health/habits-increase-happiness-wellness/index.html
url383,https://www.cnn.com/2024/07/17/health/psilocybin-brain-study-wellness/index.html
url384,https://www.cnn.com/2024/07/19/health/personalized-mobility-routine-wellness/index.html
url385,https://www.cnn.com/2024/07/08/health/carrots-vegetables-carotenoids-vitamins-wellness/index.html
url386,https://www.cnn.com/2024/07/18/health/tattoo-ink-permanent-makeup-contamination-wellness/index.html
url387,https://www.cnn.com/2024/07/18/health/tattoo-ink-permanent-makeup-contamination-wellness/index.html
url388,https://www.cnn.com/2024/07/17/health/endometriosis-ovarian-cancer-higher-risk-study-wellness/index.html
url389,https://www.cnn.com/2024/07/17/health/endometriosis-ovarian-cancer-higher-risk-study-wellness/index.html
url390,https://www.cnn.com/2024/07/17/health/boys-mental-health-niobe-way-wellness/index.html
url391,https://www.cnn.com/2024/07/17/health/boys-mental-health-niobe-way-wellness/index.html
url392,https://www.cnn.com/2024/07/17/health/long-term-care-residents-texas-power-outage-kff-health-news-partner/index.html
url393,https://www.cnn.com/2024/07/17/health/long-term-care-residents-texas-power-outage-kff-health-news-partner/index.html
url394,https://www.cnn.com/2024/07/16/health/fda-ftc-thc-snacks-letters/index.html
url395,https://www.cnn.com/2024/07/16/health/fda-ftc-thc-snacks-letters/index.html
url396,https://www.cnn.com/2024/07/25/entertainment/jennifer-aniston-jd-vance/index.html
url397,https://www.cnn.com/2024/07/25/entertainment/jennifer-aniston-jd-vance/index.html
url398,https://www.cnn.com/2024/07/25/entertainment/harvey-weinstein-hospital-covid-pneumonia/index.html
url399,https://www.cnn.com/2024/07/25/entertainment/harvey-weinstein-hospital-covid-pneumonia/index.html
url400,https://www.cnn.com/2024/07/25/entertainment/skibidi-toilet-explainer/index.html
url401,https://www.cnn.com/2024/07/25/entertainment/skibidi-toilet-explainer/index.html
url402,https://www.cnn.com/2024/07/24/entertainment/pop-stars-tiktok-2024-election/index.html
url403,https://www.cnn.com/2024/07/24/entertainment/pop-stars-tiktok-2024-election/index.html
url404,https://www.cnn.com/2024/07/24/entertainment/keanu-reeves-matrix-changed-my-life/index.html
url405,https://www.cnn.com/2024/07/24/entertainment/keanu-reeves-matrix-changed-my-life/index.html
url406,https://www.cnn.com/2024/07/24/entertainment/wayne-brady-family-remix/index.html
url407,https://www.cnn.com/2024/07/24/entertainment/wayne-brady-family-remix/index.html
url408,https://www.cnn.com/2024/07/24/entertainment/matthew-macfadyen-mr-darcy-pride-prejudice/index.html
url409,https://www.cnn.com/2024/07/24/entertainment/matthew-macfadyen-mr-darcy-pride-prejudice/index.html
url410,https://www.cnn.com/2024/07/25/entertainment/rupauls-drag-race-kamala-harris-cec/index.html
url411,https://www.cnn.com/2024/07/25/entertainment/rupauls-drag-race-kamala-harris-cec/index.html
url412,https://www.cnn.com/2024/07/25/entertainment/queer-eye-tan-france-paid-leave-parents/index.html
url413,https://www.cnn.com/2024/07/24/entertainment/wolverine-dougray-scott-actors-turned-down-roles/index.html
url414,https://www.cnn.com/2024/07/23/entertainment/disillusioned-with-biden-hollywood-is-now-energized-by-kamala-harris/index.html
url415,https://www.cnn.com/2024/07/24/entertainment/memes-kamala-harris/index.html
url416,https://www.cnn.com/2024/07/22/entertainment/charli-xcx-kamala-harris-brat-meme/index.html
url417,https://www.cnn.com/2024/07/23/entertainment/veep-creator-comedy-harris/index.html
url418,https://www.cnn.com/2024/07/22/entertainment/the-simpsons-predictions/index.html
url419,https://www.cnn.com/2024/07/22/entertainment/ryan-reynolds-hugh-jackman-madonna/index.html
url420,https://www.cnn.com/2024/07/22/entertainment/twisters-steven-spielberg-glen-powell/index.html
url421,https://www.cnn.com/2024/07/25/entertainment/ryan-reynolds-hugh-jackman-hot-ones/index.html
url422,https://www.cnn.com/2024/07/25/entertainment/ryan-reynolds-hugh-jackman-hot-ones/index.html
url423,https://www.cnn.com/2024/07/24/entertainment/jennifer-lopez-bridgerton-birthday/index.html
url424,https://www.cnn.com/2024/07/24/entertainment/jennifer-lopez-bridgerton-birthday/index.html
url425,https://www.cnn.com/2024/07/23/entertainment/deadpool-and-wolverine-review-ryan-reynolds-hugh-jackman/index.html
url426,https://www.cnn.com/2024/07/23/entertainment/deadpool-and-wolverine-review-ryan-reynolds-hugh-jackman/index.html
url427,https://www.cnn.com/2024/07/11/entertainment/fly-me-to-the-moon-review-scarlett-johansson-channing-tatum/index.html
url428,https://www.cnn.com/2024/07/11/entertainment/fly-me-to-the-moon-review-scarlett-johansson-channing-tatum/index.html
url429,https://www.cnn.com/2024/07/17/entertainment/twisters-review-glen-powell/index.html
url430,https://www.cnn.com/2024/07/17/entertainment/twisters-review-glen-powell/index.html
url431,https://www.cnn.com/2024/07/21/entertainment/house-of-the-dragon-season-2-episode-6-recap/index.html
url432,https://www.cnn.com/2024/07/21/entertainment/house-of-the-dragon-season-2-episode-6-recap/index.html
url433,https://www.cnn.com/2024/07/23/entertainment/maya-rudolph-snl-kamala-harris/index.html
url434,https://www.cnn.com/2024/07/23/entertainment/maya-rudolph-snl-kamala-harris/index.html
url435,https://www.cnn.com/2024/07/23/entertainment/bridgerton-season-4-everything-we-know/index.html
url436,https://www.cnn.com/2024/07/18/entertainment/twister-generation-of-storm-chasers/index.html
url437,https://www.cnn.com/2024/07/17/entertainment/shogun-emmys-history/index.html
url438,https://www.cnn.com/2024/07/16/entertainment/stranger-things-season-5-bts/index.html
url439,https://www.cnn.com/2024/07/21/entertainment/barbie-one-year-anniversary-cec/index.html
url440,https://www.cnn.com/2024/07/21/entertainment/barbie-one-year-anniversary-cec/index.html
url441,https://www.cnn.com/2024/07/12/entertainment/red-hulk-captain-trailer/index.html
url442,https://www.cnn.com/2024/07/16/entertainment/twisters-film-interviews-climate-change/index.html
url443,https://www.cnn.com/2024/07/03/entertainment/beverly-hills-cop-axel-f-review-eddie-murphy/index.html
url444,https://www.cnn.com/2024/07/06/entertainment/hugh-jackman-ryan-reynolds-deadpool-wolverine/index.html
url445,https://www.cnn.com/2024/07/24/style/art-of-climbing-simon-carter-intl-hnk/index.html
url446,https://www.cnn.com/2024/07/24/style/art-of-climbing-simon-carter-intl-hnk/index.html
url447,https://www.cnn.com/2024/07/25/style/taylor-swift-the-man-music-video/index.html
url448,https://www.cnn.com/2024/07/25/style/taylor-swift-the-man-music-video/index.html
url449,https://www.cnn.com/2024/07/25/style/diana-letters-housekeeper-intl-scli/index.html
url450,https://www.cnn.com/2024/07/25/style/diana-letters-housekeeper-intl-scli/index.html
url451,https://www.cnn.com/2024/07/25/style/puerto-rico-hair-discrimination/index.html
url452,https://www.cnn.com/2024/07/25/style/puerto-rico-hair-discrimination/index.html
url453,https://www.cnn.com/2024/07/23/style/brat-summer-green-explained/index.html
url454,https://www.cnn.com/2024/07/23/style/brat-summer-green-explained/index.html
url455,https://www.cnn.com/2024/07/23/style/paris-2024-olympic-art/index.html
url456,https://www.cnn.com/2024/07/23/style/paris-2024-olympic-art/index.html
url457,https://www.cnn.com/2024/07/24/style/gigi-hadid-midriff-top-lotw/index.html
url458,https://www.cnn.com/2024/07/24/style/gigi-hadid-midriff-top-lotw/index.html
url459,https://www.cnn.com/2024/07/23/style/video/mongolian-olympic-uniforms-designers-ldn-digvid
url460,https://www.cnn.com/2024/07/23/style/video/mongolian-olympic-uniforms-designers-ldn-digvid
url461,https://www.cnn.com/2024/07/24/style/underwater-roman-mosaic-scli-intl/index.html
url462,https://www.cnn.com/2024/07/24/style/underwater-roman-mosaic-scli-intl/index.html
url463,https://www.cnn.com/2024/07/23/style/hugo-awards-fraudulent-votes-intl-scli/index.html
url464,https://www.cnn.com/2024/06/03/style/franz-kafka-letter-writers-block-auction-intl-scli/index.html
url465,https://www.cnn.com/2024/06/03/style/franz-kafka-letter-writers-block-auction-intl-scli/index.html
url466,https://www.cnn.com/2024/06/02/style/tschabalala-self-artist-painting-black-bodies/index.html
url467,https://www.cnn.com/2024/05/31/style/princess-diana-exhibition-london-intl-scli-gbr/index.html
url468,https://www.cnn.com/2024/05/27/style/on-becoming-a-guinea-fowl-cannes-rungano-nyoni-interview-spc/index.html
url469,https://www.cnn.com/2024/05/27/style/on-becoming-a-guinea-fowl-cannes-rungano-nyoni-interview-spc/index.html
url470,https://www.cnn.com/2024/05/24/style/francis-bacon-painting-recovered-intl-scli/index.html
url471,https://www.cnn.com/2024/05/23/style/catherine-princess-wales-tatler-scli-intl/index.html
url472,https://www.cnn.com/2024/07/22/style/bond-tower-tirana-albania/index.html
url473,https://www.cnn.com/2024/07/22/style/bond-tower-tirana-albania/index.html
url474,https://www.cnn.com/2024/07/19/style/skywalkers-rooftopping-documentary-culture-queue/index.html
url475,https://www.cnn.com/2024/07/19/style/skywalkers-rooftopping-documentary-culture-queue/index.html
url476,https://www.cnn.com/2024/07/18/style/rome-ancient-papal-palace/index.html
url477,https://www.cnn.com/2024/07/18/style/rome-ancient-papal-palace/index.html
url478,https://www.cnn.com/2024/07/17/style/rajesh-vora-punjab-architecture-snap/index.html
url479,https://www.cnn.com/2024/07/17/style/rajesh-vora-punjab-architecture-snap/index.html
url480,https://www.cnn.com/2024/07/10/style/waf-awards-2024-best-new-architecture/index.html
url481,https://www.cnn.com/2024/07/10/style/waf-awards-2024-best-new-architecture/index.html
url482,https://www.cnn.com/2024/06/25/style/paris-2024-olympic-village/index.html
url483,https://www.cnn.com/2024/06/25/style/paris-2024-olympic-village/index.html
url484,https://www.cnn.com/2024/06/12/style/fumihiko-maki-architect-dies/index.html
url485,https://www.cnn.com/2024/06/12/style/fumihiko-maki-architect-dies/index.html
url486,https://www.cnn.com/2024/05/25/style/zhongnanhai-architecture-history-intl-hnk/index.html
url487,https://www.cnn.com/2024/05/25/style/zhongnanhai-architecture-history-intl-hnk/index.html
url488,https://www.cnn.com/2024/07/26/style/ukrainian-fashion-week-returns-war/index.html
url489,https://www.cnn.com/2024/07/26/style/ukrainian-fashion-week-returns-war/index.html
url490,https://www.cnn.com/2024/07/20/style/leather-clothes-summer-trend-lotw/index.html
url491,https://www.cnn.com/2024/07/20/style/leather-clothes-summer-trend-lotw/index.html
url492,https://www.cnn.com/2024/07/16/style/mongolia-olympic-uniform-2024/index.html
url493,https://www.cnn.com/2024/07/16/style/mongolia-olympic-uniform-2024/index.html
url494,https://www.cnn.com/2024/07/12/style/dress-codes-tennis-whites-wimbledon/index.html
url495,https://www.cnn.com/2024/07/12/style/dress-codes-tennis-whites-wimbledon/index.html
url496,https://www.cnn.com/2024/07/11/style/giorgio-armani-90-years-in-photos/index.html
url497,https://www.cnn.com/2024/07/11/style/giorgio-armani-90-years-in-photos/index.html
url498,https://www.cnn.com/2024/07/04/style/hong-kong-disneyland-dress-up-disneybound-intl-hnk/index.html
url499,https://www.cnn.com/2024/07/04/style/hong-kong-disneyland-dress-up-disneybound-intl-hnk/index.html
url500,https://www.cnn.com/2024/07/04/style/victoria-david-beckham-wedding-anniversary-purple-outfits/index.html
url501,https://www.cnn.com/2024/07/04/style/victoria-david-beckham-wedding-anniversary-purple-outfits/index.html
url502,https://www.cnn.com/2024/06/18/style/team-usa-olympic-uniforms-ralph-lauren/index.html
url503,https://www.cnn.com/2024/06/18/style/team-usa-olympic-uniforms-ralph-lauren/index.html
url504,https://www.cnn.com/2024/07/17/style/cloudboom-strike-spray-on-running-shoes/index.html
url505,https://www.cnn.com/2024/07/17/style/cloudboom-strike-spray-on-running-shoes/index.html
url506,https://www.cnn.com/2024/07/08/style/olympic-mascot-design-history/index.html
url507,https://www.cnn.com/2024/07/08/style/olympic-mascot-design-history/index.html
url508,https://www.cnn.com/2024/07/01/style/how-britains-political-parties-got-their-colors/index.html
url509,https://www.cnn.com/2024/07/01/style/how-britains-political-parties-got-their-colors/index.html
url510,https://www.cnn.com/2024/05/02/style/india-elections-purple-voter-ink-intl-hnk/index.html
url511,https://www.cnn.com/2024/05/02/style/india-elections-purple-voter-ink-intl-hnk/index.html
url512,https://www.cnn.com/2024/04/29/style/dodecahedron-roman-object-mystery-scn-scli-intl/index.html
url513,https://www.cnn.com/2024/04/29/style/dodecahedron-roman-object-mystery-scn-scli-intl/index.html
url514,https://www.cnn.com/2024/07/11/style/miss-ai-pageant-winner-kenza-layli/index.html
url515,https://www.cnn.com/2024/07/11/style/miss-ai-pageant-winner-kenza-layli/index.html
url516,https://www.cnn.com/2024/06/27/style/miss-ai-beauty-pageant-scli/index.html
url517,https://www.cnn.com/2024/06/27/style/miss-ai-beauty-pageant-scli/index.html
url518,https://www.cnn.com/2024/06/26/style/marissa-teijo-71-beauty-pageant-contestant-reaj/index.html
url519,https://www.cnn.com/2024/06/26/style/marissa-teijo-71-beauty-pageant-contestant-reaj/index.html
url520,https://www.cnn.com/2024/06/14/style/hot-rodent-men-celebrities/index.html
url521,https://www.cnn.com/2024/06/14/style/hot-rodent-men-celebrities/index.html
url522,https://www.cnn.com/2024/06/13/style/digital-dermatology-rise/index.html
url523,https://www.cnn.com/2024/06/13/style/digital-dermatology-rise/index.html
url524,https://www.cnn.com/2024/05/22/style/china-rihanna-fenty-beauty-promotion-intl-hnk/index.html
url525,https://www.cnn.com/2024/05/22/style/china-rihanna-fenty-beauty-promotion-intl-hnk/index.html
url526,https://www.cnn.com/2024/05/15/style/new-miss-usa-crowned-hawaii-savannah-gankiewicz/index.html
url527,https://www.cnn.com/2024/05/15/style/new-miss-usa-crowned-hawaii-savannah-gankiewicz/index.html
url528,https://www.cnn.com/2024/07/15/style/ambani-wedding-mumbai-modi-kardashian/index.html
url529,https://www.cnn.com/2024/07/15/style/ambani-wedding-mumbai-modi-kardashian/index.html
url530,https://www.cnn.com/2024/07/12/style/anant-ambani-radhika-merchant-wedding-mumbai-intl-hnk/index.html
url531,https://www.cnn.com/2024/07/12/style/anant-ambani-radhika-merchant-wedding-mumbai-intl-hnk/index.html
url532,https://www.cnn.com/2024/07/11/style/anant-ambani-wedding-events-intl-hnk/index.html
url533,https://www.cnn.com/2024/07/11/style/anant-ambani-wedding-events-intl-hnk/index.html
url534,https://www.cnn.com/2024/07/08/style/napoleon-pistols-sell-at-auction-intl-scli/index.html
url535,https://www.cnn.com/2024/07/08/style/napoleon-pistols-sell-at-auction-intl-scli/index.html
url536,https://www.cnn.com/2024/07/03/style/anant-ambani-radhika-merchant-wedding-preview-intl-hnk/index.html
url537,https://www.cnn.com/2024/07/03/style/anant-ambani-radhika-merchant-wedding-preview-intl-hnk/index.html
url538,https://www.cnn.com/2024/06/28/style/princess-diana-auction-intl-scli/index.html
url539,https://www.cnn.com/2024/06/28/style/princess-diana-auction-intl-scli/index.html
url540,https://www.cnn.com/2024/07/12/style/video/ambani-wedding-india-billionaire-ripley-pkg-digvid
url541,https://www.cnn.com/2024/07/12/style/video/ambani-wedding-india-billionaire-ripley-pkg-digvid
url542,https://www.cnn.com/2024/07/03/style/video/uk-election-political-parties-colors-digvid
url543,https://www.cnn.com/2024/07/03/style/video/uk-election-political-parties-colors-digvid
url544,https://www.cnn.com/2024/06/13/style/video/see-k-pop-star-greeted-by-thousands-of-fans-after-military-service
url545,https://www.cnn.com/2024/06/13/style/video/see-k-pop-star-greeted-by-thousands-of-fans-after-military-service
url546,https://www.cnn.com/2024/06/11/style/video/king-charles-portrait-vandalized-activists-foster-intl-digvid
url547,https://www.cnn.com/2024/06/11/style/video/king-charles-portrait-vandalized-activists-foster-intl-digvid
url548,https://www.cnn.com/2024/05/03/style/steve-mccurry-shaolin-monks-photo-intl-hnk-snap/index.html
url549,https://www.cnn.com/2024/05/03/style/steve-mccurry-shaolin-monks-photo-intl-hnk-snap/index.html
url550,https://www.cnn.com/2024/07/23/travel/school-field-trip-date-with-destiny/index.html
url551,https://www.cnn.com/2024/07/23/travel/school-field-trip-date-with-destiny/index.html
url552,https://www.cnn.com/2024/07/25/travel/yellowstone-biscuit-basin-explosion/index.html
url553,https://www.cnn.com/2024/07/25/travel/yellowstone-biscuit-basin-explosion/index.html
url554,https://www.cnn.com/2024/07/25/investing/southwest-airlines-assigned-seats/index.html
url555,https://www.cnn.com/2024/07/25/investing/southwest-airlines-assigned-seats/index.html
url556,https://www.cnn.com/2024/07/25/travel/germany-frankfurt-airport-climate-protest-intl-hnk/index.html
url557,https://www.cnn.com/2024/07/25/travel/germany-frankfurt-airport-climate-protest-intl-hnk/index.html
url558,https://www.cnn.com/2024/07/25/uk/british-police-beating-uk-airport-intl-hnk/index.html
url559,https://www.cnn.com/2024/07/25/uk/british-police-beating-uk-airport-intl-hnk/index.html
url560,https://www.cnn.com/2024/07/23/travel/passenger-compensation-delta-air-lines-outage/index.html
url561,https://www.cnn.com/2024/07/23/travel/passenger-compensation-delta-air-lines-outage/index.html
url562,https://www.cnn.com/2024/07/22/travel/venice-tourism-tax-millions-raised/index.html
url563,https://www.cnn.com/2024/07/22/travel/venice-tourism-tax-millions-raised/index.html
url564,https://www.cnn.com/2024/07/22/travel/mass-protest-on-spanish-island-mallorca-calls-for-limits-on-tourism/index.html
url565,https://www.cnn.com/2024/07/22/travel/mass-protest-on-spanish-island-mallorca-calls-for-limits-on-tourism/index.html
url566,https://www.cnn.com/2024/07/19/travel/video/mediterranean-sea-microplastic-pollution-nadeau-pkg-digvid
url567,https://www.cnn.com/2024/07/19/travel/video/mediterranean-sea-microplastic-pollution-nadeau-pkg-digvid
url568,https://www.cnn.com/2024/07/19/travel/calpe-fine-sunbed-hoggers-spain-intl-scli/index.html
url569,https://www.cnn.com/2024/07/19/travel/calpe-fine-sunbed-hoggers-spain-intl-scli/index.html
url570,https://www.cnn.com/2024/07/09/travel/singapore-approves-insects-consumption-intl-hnk/index.html
url571,https://www.cnn.com/2024/07/09/travel/singapore-approves-insects-consumption-intl-hnk/index.html
url572,https://www.cnn.com/2024/05/23/travel/star-wars-hotel-disney-jenny-nicholson-cec/index.html
url573,https://www.cnn.com/2024/05/23/travel/star-wars-hotel-disney-jenny-nicholson-cec/index.html
url574,https://www.cnn.com/2024/07/25/sport/tom-aspinall-ufc304-profile-spt-intl/index.html
url575,https://www.cnn.com/2024/07/25/sport/tom-aspinall-ufc304-profile-spt-intl/index.html
url576,https://www.cnn.com/2024/07/25/sport/andy-murray-olympics-singles-withdraw-intl-spt/index.html
url577,https://www.cnn.com/2024/07/25/sport/andy-murray-olympics-singles-withdraw-intl-spt/index.html
url578,https://www.cnn.com/2024/07/25/sport/sounkamba-sylla-headscarf-france-opening-ceremony-spt-intl/index.html
url579,https://www.cnn.com/2024/07/25/sport/sounkamba-sylla-headscarf-france-opening-ceremony-spt-intl/index.html
url580,https://www.cnn.com/2024/07/24/sport/paris-olympics-soccer-argentina-morocco-controversy-intl-hnk-spt/index.html
url581,https://www.cnn.com/2024/07/24/sport/paris-olympics-soccer-argentina-morocco-controversy-intl-hnk-spt/index.html
url582,https://www.cnn.com/2024/07/25/sport/uswnt-team-in-transition/index.html
url583,https://www.cnn.com/2024/07/25/sport/uswnt-team-in-transition/index.html
url584,https://www.cnn.com/2024/07/25/sport/paris-mayor-anne-hidalgo-olympic-games-spt-intl/index.html
url585,https://www.cnn.com/2024/07/25/sport/paris-mayor-anne-hidalgo-olympic-games-spt-intl/index.html
url586,https://www.cnn.com/2024/07/25/sport/matt-dawson-amputates-finger-olympics-intl-spt/index.html
url587,https://www.cnn.com/2024/07/25/sport/matt-dawson-amputates-finger-olympics-intl-spt/index.html
url588,https://www.cnn.com/2024/07/25/sport/team-usa-athletes-to-watch/index.html
url589,https://www.cnn.com/2024/07/25/sport/us-mens-soccer-defeat-france-olympics-spt-intl/index.html
url590,https://www.cnn.com/2024/07/25/sport/canadian-womens-soccer-drone-incident-spt-intl/index.html
url591,https://www.cnn.com/2024/07/25/sport/olympic-picasso/index.html
url592,https://www.cnn.com/2024/07/24/sport/olympic-security-checks-block-5000-spt-intl/index.html
url593,https://www.cnn.com/2024/07/24/sport/olympics-paris-suburbs-underfunded-clubs/index.html
url594,https://www.cnn.com/2024/07/23/sport/summer-olympics-war-conflict-timeline-spt-dg/index.html
url595,https://www.cnn.com/2024/07/23/sport/paris-olympics-security-threats-spt-intl/index.html
url596,https://www.cnn.com/2024/07/19/sport/chariots-of-fire-1924-paris-olympics-spt-intl/index.html
url597,https://www.cnn.com/2024/07/19/sport/chariots-of-fire-1924-paris-olympics-spt-intl/index.html
url598,https://www.cnn.com/2024/07/20/sport/zhou-guanyu-history-maker-profile-f1-spt-intl/index.html
